H,Date,HE,MWh
D,5/18/2014,6,10364.31
D,5/18/2014,7,10458.16
D,5/18/2014,8,10761.72
D,5/18/2014,9,11148.99
D,5/18/2014,10,11706.14
D,5/18/2014,11,12080.51
D,5/18/2014,12,12324.63
D,5/18/2014,13,12405.74
D,5/18/2014,14,12329.34
D,5/18/2014,15,12251.34
D,5/18/2014,16,12267.39
D,5/18/2014,17,12491.98
D,5/18/2014,18,12863.54
D,5/18/2014,19,13068.99
D,5/18/2014,20,13188.12
D,5/18/2014,21,13588.5
D,5/18/2014,22,13013.84
D,5/18/2014,23,11792.61
D,5/18/2014,24,11094.76
D,5/19/2014,1,10823.92
D,5/19/2014,2,10679.91
D,5/19/2014,3,10483.56
D,5/19/2014,4,10436.17
D,5/19/2014,5,10667.84
D,5/19/2014,6,11085.95
D,5/19/2014,7,11928.27
D,5/19/2014,8,13195.77
D,5/19/2014,9,13663.11
D,5/19/2014,10,13943.73
D,5/19/2014,11,14224.86
D,5/19/2014,12,14447.08
D,5/19/2014,13,14474.15
D,5/19/2014,14,14493.78
D,5/19/2014,15,14370.4
D,5/19/2014,16,14219.27
D,5/19/2014,17,14257.88
D,5/19/2014,18,14388.73
D,5/19/2014,19,14369
D,5/19/2014,20,14353.43
D,5/19/2014,21,14577.01
D,5/19/2014,22,13786.11
D,5/19/2014,23,12384.55
D,5/19/2014,24,11397.1
D,5/20/2014,1,10878.15
D,5/20/2014,2,10636
D,5/20/2014,3,10715.6
D,5/20/2014,4,10660.62
D,5/20/2014,5,10693.63
D,5/20/2014,6,10859.78
D,5/20/2014,7,12013.27
D,5/20/2014,8,13360.9
D,5/20/2014,9,13814.69
D,5/20/2014,10,14082.48
D,5/20/2014,11,14338.1
D,5/20/2014,12,14472.14
D,5/20/2014,13,14483.34
D,5/20/2014,14,14588.91
D,5/20/2014,15,14620.44
D,5/20/2014,16,14620.96
D,5/20/2014,17,14631.66
D,5/20/2014,18,14641.65
D,5/20/2014,19,14545.87
D,5/20/2014,20,14471.43
D,5/20/2014,21,14813.34
D,5/20/2014,22,14071.74
D,5/20/2014,23,12601.75
D,5/20/2014,24,11225.61
D,5/21/2014,1,10566.56
D,5/21/2014,2,10611
D,5/21/2014,3,10355.18
D,5/21/2014,4,10512.64
D,5/21/2014,5,10524.99
D,5/21/2014,6,10956.55
D,5/21/2014,7,12087.15
D,5/21/2014,8,13471.13
D,5/21/2014,9,13937.45
D,5/21/2014,10,14290.42
D,5/21/2014,11,14583.16
D,5/21/2014,12,14713.53
D,5/21/2014,13,14825.5
D,5/21/2014,14,14986.35
D,5/21/2014,15,14966.83
D,5/21/2014,16,14891.09
D,5/21/2014,17,14892.66
D,5/21/2014,18,14810.62
D,5/21/2014,19,14620.1
D,5/21/2014,20,14574.15
D,5/21/2014,21,14884.34
D,5/21/2014,22,14239.91
D,5/21/2014,23,12803.16
D,5/21/2014,24,11488.19
D,5/22/2014,1,10792.01
D,5/22/2014,2,10661.1
D,5/22/2014,3,10725.83
D,5/22/2014,4,10626.61
D,5/22/2014,5,10849
D,5/22/2014,6,11592.46
D,5/22/2014,7,12577.42
D,5/22/2014,8,13574
D,5/22/2014,9,14128.77
D,5/22/2014,10,14495.71
D,5/22/2014,11,14801.84
D,5/22/2014,12,14999.64
D,5/22/2014,13,14990.17
D,5/22/2014,14,15043.61
D,5/22/2014,15,14881.18
D,5/22/2014,16,14675.22
D,5/22/2014,17,14705.16
D,5/22/2014,18,14769.67
D,5/22/2014,19,14722.21
D,5/22/2014,20,14661.41
D,5/22/2014,21,14737.39
D,5/22/2014,22,14018.1
D,5/22/2014,23,12747.54
D,5/22/2014,24,11582.72
D,5/23/2014,1,11018.72
D,5/23/2014,2,11001.21
D,5/23/2014,3,11015.28
D,5/23/2014,4,10922.5
D,5/23/2014,5,11140.28
D,5/23/2014,6,11533.5
D,5/23/2014,7,12312.48
D,5/23/2014,8,13582.36
D,5/23/2014,9,14173.58
D,5/23/2014,10,14493.14
D,5/23/2014,11,14740.22
D,5/23/2014,12,14829.97
D,5/23/2014,13,14740.33
D,5/23/2014,14,14697.59
D,5/23/2014,15,14493.04
D,5/23/2014,16,14255.36
D,5/23/2014,17,14176.98
D,5/23/2014,18,14175.65
D,5/23/2014,19,14081.58
D,5/23/2014,20,13979.3
D,5/23/2014,21,14098.31
D,5/23/2014,22,13483.63
D,5/23/2014,23,12378.74
D,5/23/2014,24,11183.79
D,5/24/2014,1,10731.62
D,5/24/2014,2,10467.16
D,5/24/2014,3,10245.76
D,5/24/2014,4,10104.21
D,5/24/2014,5,10137.8
D,5/24/2014,6,10337.96
D,5/24/2014,7,10452.96
D,5/24/2014,8,11167.08
D,5/24/2014,9,11949.75
D,5/24/2014,10,12596.75
D,5/24/2014,11,12904.89
D,5/24/2014,12,12952.79
D,5/24/2014,13,12864.69
D,5/24/2014,14,12669.06
D,5/24/2014,15,12495.13
D,5/24/2014,16,12408.62
D,5/24/2014,17,12524.35
D,5/24/2014,18,12749.34
D,5/24/2014,19,12873.5
D,5/24/2014,20,12962.13
D,5/24/2014,21,13253.58
D,5/24/2014,22,12900.86
D,5/24/2014,23,11920.16
D,5/24/2014,24,10885.75
D,5/25/2014,1,10307.1
D,5/25/2014,2,9801.3
D,5/25/2014,3,9524.21
D,5/25/2014,4,9548.23
D,5/25/2014,5,9626.26
D,5/25/2014,6,9832.75
D,5/25/2014,7,10253.57
D,5/25/2014,8,10366.22
D,5/25/2014,9,11221.69
D,5/25/2014,10,11910.95
D,5/25/2014,11,12261.61
D,5/25/2014,12,12405.34
D,5/25/2014,13,12426.22
D,5/25/2014,14,12318.58
D,5/25/2014,15,12212.24
D,5/25/2014,16,12226.26
D,5/25/2014,17,12414.47
D,5/25/2014,18,12658.15
D,5/25/2014,19,12728.28
D,5/25/2014,20,12684.21
D,5/25/2014,21,13067.85
D,5/25/2014,22,12854.54
D,5/25/2014,23,11938.15
D,5/25/2014,24,10896.21
D,5/26/2014,1,10445.86
D,5/26/2014,2,10201.35
D,5/26/2014,3,10070.39
D,5/26/2014,4,10254.52
D,5/26/2014,5,10577.12
D,5/26/2014,6,10697.3
D,5/26/2014,7,10862.67
D,5/26/2014,8,11445.38
D,5/26/2014,9,11948.56
D,5/26/2014,10,12555.08
D,5/26/2014,11,13076.98
D,5/26/2014,12,13407.47
D,5/26/2014,13,13573.88
D,5/26/2014,14,13450.78
D,5/26/2014,15,13271.75
D,5/26/2014,16,13328.86
D,5/26/2014,17,13610.67
D,5/26/2014,18,13954.3
D,5/26/2014,19,14086.78
D,5/26/2014,20,14260.42
D,5/26/2014,21,14684.46
D,5/26/2014,22,14080.68
D,5/26/2014,23,12716.04
D,5/26/2014,24,11459.55
D,5/27/2014,1,11100.89
D,5/27/2014,2,10822.04
D,5/27/2014,3,10837.93
D,5/27/2014,4,11014.12
D,5/27/2014,5,10900.9
D,5/27/2014,6,11178.8
D,5/27/2014,7,12606.6
D,5/27/2014,8,14016.82
D,5/27/2014,9,14811.57
D,5/27/2014,10,15364.7
D,5/27/2014,11,15817.23
D,5/27/2014,12,16000.11
D,5/27/2014,13,16004.76
D,5/27/2014,14,16077.14
D,5/27/2014,15,15995.68
D,5/27/2014,16,15880.56
D,5/27/2014,17,15902.46
D,5/27/2014,18,15963.24
D,5/27/2014,19,15818.51
D,5/27/2014,20,15706.1
D,5/27/2014,21,15594.84
D,5/27/2014,22,14586.5
D,5/27/2014,23,13008.67
D,5/27/2014,24,11872.62
D,5/28/2014,1,10899.78
D,5/28/2014,2,10642.8
D,5/28/2014,3,10633.39
D,5/28/2014,4,10780.52
D,5/28/2014,5,10971.34
D,5/28/2014,6,11488.6
D,5/28/2014,7,12699.5
D,5/28/2014,8,13761.02
D,5/28/2014,9,14302.3
D,5/28/2014,10,14612.45
D,5/28/2014,11,14874.3
D,5/28/2014,12,14953.55
D,5/28/2014,13,14858.47
D,5/28/2014,14,14861.97
D,5/28/2014,15,14701.67
D,5/28/2014,16,14572.81
D,5/28/2014,17,14644.03
D,5/28/2014,18,14766.19
D,5/28/2014,19,14752.78
D,5/28/2014,20,14703.29
D,5/28/2014,21,14820.01
D,5/28/2014,22,14104.46
D,5/28/2014,23,12678.88
D,5/28/2014,24,11768.55
D,5/29/2014,1,11307.78
D,5/29/2014,2,11119.06
D,5/29/2014,3,11088.36
D,5/29/2014,4,10998.43
D,5/29/2014,5,11028.58
D,5/29/2014,6,11555.73
D,5/29/2014,7,12455.38
D,5/29/2014,8,13608
D,5/29/2014,9,13920.2
D,5/29/2014,10,14087.05
D,5/29/2014,11,14229.53
D,5/29/2014,12,14285.85
D,5/29/2014,13,14251.51
D,5/29/2014,14,14281.66
D,5/29/2014,15,14205.3
D,5/29/2014,16,14145.03
D,5/29/2014,17,14171.13
D,5/29/2014,18,14192.43
D,5/29/2014,19,14058.08
D,5/29/2014,20,14017.64
D,5/29/2014,21,14428.63
D,5/29/2014,22,14027.4
D,5/29/2014,23,12655.64
D,5/29/2014,24,11265.76
D,5/30/2014,1,10341.46
D,5/30/2014,2,10105.71
D,5/30/2014,3,10117.28
D,5/30/2014,4,10022.9
D,5/30/2014,5,10507.89
D,5/30/2014,6,11047.18
D,5/30/2014,7,12106.63
D,5/30/2014,8,13392.56
D,5/30/2014,9,13924.64
D,5/30/2014,10,14218.75
D,5/30/2014,11,14501.56
D,5/30/2014,12,14678.07
D,5/30/2014,13,14742.05
D,5/30/2014,14,14787.59
D,5/30/2014,15,14647.58
D,5/30/2014,16,14517.06
D,5/30/2014,17,14518.8
D,5/30/2014,18,14433.57
D,5/30/2014,19,14261.52
D,5/30/2014,20,14173.1
D,5/30/2014,21,14230.54
D,5/30/2014,22,13684.86
D,5/30/2014,23,12588
D,5/30/2014,24,11378.8
D,5/31/2014,1,10707.92
D,5/31/2014,2,10428.08
D,5/31/2014,3,10077.99
D,5/31/2014,4,10201.5
D,5/31/2014,5,10502.67
D,5/31/2014,6,10434.29
D,5/31/2014,7,10735.53
D,5/31/2014,8,11266.26
D,5/31/2014,9,12070.93
D,5/31/2014,10,12691.48
D,5/31/2014,11,12993.66
D,5/31/2014,12,13018.37
D,5/31/2014,13,12903.79
D,5/31/2014,14,12715.27
D,5/31/2014,15,12523.54
D,5/31/2014,16,12454.17
D,5/31/2014,17,12521.61
D,5/31/2014,18,12716.98
D,5/31/2014,19,12824.92
D,5/31/2014,20,12801.85
D,5/31/2014,21,13117.99
D,5/31/2014,22,12926.89
D,5/31/2014,23,11967.72
D,5/31/2014,24,10937.38
D,6/1/2014,1,10441.96
D,6/1/2014,2,10491.14
D,6/1/2014,3,10075.32
D,6/1/2014,4,9915.91
D,6/1/2014,5,9924.92
D,6/1/2014,6,10163.28
D,6/1/2014,7,10531.08
D,6/1/2014,8,11271.53
D,6/1/2014,9,11375.6
D,6/1/2014,10,11953.39
D,6/1/2014,11,12342.26
D,6/1/2014,12,12549.41
D,6/1/2014,13,12650.48
D,6/1/2014,14,12620.56
D,6/1/2014,15,12610.01
D,6/1/2014,16,12733.75
D,6/1/2014,17,13011.4
D,6/1/2014,18,13379.04
D,6/1/2014,19,13577.3
D,6/1/2014,20,13615.99
D,6/1/2014,21,13929.71
D,6/1/2014,22,13620.04
D,6/1/2014,23,12297.47
D,6/1/2014,24,11024.72
D,6/2/2014,1,10208.96
D,6/2/2014,2,10322.52
D,6/2/2014,3,10415.09
D,6/2/2014,4,10470.31
D,6/2/2014,5,10495.3
D,6/2/2014,6,10731.41
D,6/2/2014,7,12076.15
D,6/2/2014,8,13555.89
D,6/2/2014,9,14243.15
D,6/2/2014,10,14772.76
D,6/2/2014,11,15266.74
D,6/2/2014,12,15576.05
D,6/2/2014,13,15747.06
D,6/2/2014,14,15988.08
D,6/2/2014,15,16089.01
D,6/2/2014,16,16180.59
D,6/2/2014,17,16361.36
D,6/2/2014,18,16434.44
D,6/2/2014,19,16221.94
D,6/2/2014,20,15924.36
D,6/2/2014,21,15978.46
D,6/2/2014,22,15373.85
D,6/2/2014,23,13718.52
D,6/2/2014,24,12145.05
D,6/3/2014,1,11449.35
D,6/3/2014,2,11357.98
D,6/3/2014,3,11208.14
D,6/3/2014,4,11068.92
D,6/3/2014,5,11251.21
D,6/3/2014,6,11815.6
D,6/3/2014,7,12629.5
D,6/3/2014,8,14077.43
D,6/3/2014,9,14844.61
D,6/3/2014,10,15439.57
D,6/3/2014,11,15991.1
D,6/3/2014,12,16455.05
D,6/3/2014,13,16756.79
D,6/3/2014,14,17079.5
D,6/3/2014,15,17158.12
D,6/3/2014,16,17225.18
D,6/3/2014,17,17284.88
D,6/3/2014,18,16771.42
D,6/3/2014,19,16703.38
D,6/3/2014,20,16342.81
D,6/3/2014,21,16209.75
D,6/3/2014,22,15408.21
D,6/3/2014,23,13822.6
D,6/3/2014,24,12498.65
D,6/4/2014,1,11489.05
D,6/4/2014,2,11319.99
D,6/4/2014,3,11409.68
D,6/4/2014,4,11521.77
D,6/4/2014,5,11252.78
D,6/4/2014,6,11961.54
D,6/4/2014,7,12881.31
D,6/4/2014,8,14195.53
D,6/4/2014,9,14790.84
D,6/4/2014,10,15136.6
D,6/4/2014,11,15477.68
D,6/4/2014,12,15673.42
D,6/4/2014,13,15799.9
D,6/4/2014,14,15986.84
D,6/4/2014,15,15962.27
D,6/4/2014,16,15945.12
D,6/4/2014,17,15991.56
D,6/4/2014,18,15869.96
D,6/4/2014,19,15579.06
D,6/4/2014,20,15427.12
D,6/4/2014,21,15583.4
D,6/4/2014,22,14940.91
D,6/4/2014,23,13464.94
D,6/4/2014,24,12084.91
D,6/5/2014,1,11338.41
D,6/5/2014,2,11060.99
D,6/5/2014,3,10755.48
D,6/5/2014,4,10900.7
D,6/5/2014,5,10950.08
D,6/5/2014,6,11459.76
D,6/5/2014,7,12887.88
D,6/5/2014,8,14369.8
D,6/5/2014,9,14989.33
D,6/5/2014,10,15382.53
D,6/5/2014,11,15680.94
D,6/5/2014,12,15763.82
D,6/5/2014,13,15658.33
D,6/5/2014,14,15623.88
D,6/5/2014,15,15460.72
D,6/5/2014,16,15337.89
D,6/5/2014,17,15368.51
D,6/5/2014,18,15378.74
D,6/5/2014,19,15187.37
D,6/5/2014,20,14988.77
D,6/5/2014,21,15048.05
D,6/5/2014,22,14595.14
D,6/5/2014,23,13214.87
D,6/5/2014,24,11785.83
D,6/6/2014,1,10821.7
D,6/6/2014,2,10775.27
D,6/6/2014,3,10504.24
D,6/6/2014,4,10389.91
D,6/6/2014,5,10596.16
D,6/6/2014,6,11174.54
D,6/6/2014,7,12423.58
D,6/6/2014,8,13809.56
D,6/6/2014,9,14423.13
D,6/6/2014,10,14786.97
D,6/6/2014,11,15088.83
D,6/6/2014,12,15282.35
D,6/6/2014,13,15290.94
D,6/6/2014,14,15428.82
D,6/6/2014,15,15413.96
D,6/6/2014,16,15331.95
D,6/6/2014,17,15279.24
D,6/6/2014,18,15163.98
D,6/6/2014,19,14860.93
D,6/6/2014,20,14620.07
D,6/6/2014,21,14658.57
D,6/6/2014,22,14447.24
D,6/6/2014,23,13278.96
D,6/6/2014,24,11952.95
D,6/7/2014,1,10929.22
D,6/7/2014,2,10539.29
D,6/7/2014,3,10298.15
D,6/7/2014,4,10230.04
D,6/7/2014,5,10216.04
D,6/7/2014,6,10293.7
D,6/7/2014,7,10656.18
D,6/7/2014,8,11594.07
D,6/7/2014,9,12724.53
D,6/7/2014,10,13502.22
D,6/7/2014,11,14000.15
D,6/7/2014,12,14307.33
D,6/7/2014,13,14501.31
D,6/7/2014,14,14543.98
D,6/7/2014,15,14608.8
D,6/7/2014,16,14745.85
D,6/7/2014,17,14986.78
D,6/7/2014,18,15174.97
D,6/7/2014,19,15144.63
D,6/7/2014,20,14937.51
D,6/7/2014,21,14906.31
D,6/7/2014,22,14751.28
D,6/7/2014,23,13656.64
D,6/7/2014,24,12441.71
D,6/8/2014,1,11400.3
D,6/8/2014,2,10883.1
D,6/8/2014,3,10583.44
D,6/8/2014,4,10471.98
D,6/8/2014,5,10369.99
D,6/8/2014,6,10433.35
D,6/8/2014,7,10713.42
D,6/8/2014,8,11236.85
D,6/8/2014,9,12341.3
D,6/8/2014,10,13392.62
D,6/8/2014,11,14166.81
D,6/8/2014,12,14757.34
D,6/8/2014,13,15089.37
D,6/8/2014,14,15238.7
D,6/8/2014,15,15351.43
D,6/8/2014,16,15598.68
D,6/8/2014,17,15954.76
D,6/8/2014,18,16286.6
D,6/8/2014,19,16298.69
D,6/8/2014,20,16097.8
D,6/8/2014,21,16287.71
D,6/8/2014,22,15846.08
D,6/8/2014,23,14364.66
D,6/8/2014,24,12865.18
D,6/9/2014,1,12070.29
D,6/9/2014,2,11837.43
D,6/9/2014,3,11966.65
D,6/9/2014,4,11960.09
D,6/9/2014,5,11857.8
D,6/9/2014,6,12289.41
D,6/9/2014,7,13526.56
D,6/9/2014,8,14723.52
D,6/9/2014,9,15462.24
D,6/9/2014,10,16021.17
D,6/9/2014,11,16509.51
D,6/9/2014,12,16835.95
D,6/9/2014,13,16970.09
D,6/9/2014,14,17136.29
D,6/9/2014,15,17107
D,6/9/2014,16,16961.22
D,6/9/2014,17,16871.71
D,6/9/2014,18,16790.04
D,6/9/2014,19,16498.68
D,6/9/2014,20,16299.72
D,6/9/2014,21,16270.18
D,6/9/2014,22,15532.22
D,6/9/2014,23,13999.85
D,6/9/2014,24,12530.1
D,6/10/2014,1,11787.82
D,6/10/2014,2,11735.09
D,6/10/2014,3,11545.02
D,6/10/2014,4,11625.87
D,6/10/2014,5,11711.97
D,6/10/2014,6,12172.41
D,6/10/2014,7,13428.86
D,6/10/2014,8,14882.16
D,6/10/2014,9,15609.04
D,6/10/2014,10,16159.96
D,6/10/2014,11,16696.45
D,6/10/2014,12,17027.04
D,6/10/2014,13,17152.09
D,6/10/2014,14,17370.9
D,6/10/2014,15,17444.92
D,6/10/2014,16,17466.8
D,6/10/2014,17,17557.11
D,6/10/2014,18,17465.28
D,6/10/2014,19,17093.91
D,6/10/2014,20,16662.49
D,6/10/2014,21,16594.21
D,6/10/2014,22,15867.34
D,6/10/2014,23,14258.42
D,6/10/2014,24,12686.17
D,6/11/2014,1,11595.81
D,6/11/2014,2,11191.19
D,6/11/2014,3,11274.66
D,6/11/2014,4,11210.76
D,6/11/2014,5,11362.71
D,6/11/2014,6,11319.82
D,6/11/2014,7,12888.07
D,6/11/2014,8,14311.88
D,6/11/2014,9,14892.01
D,6/11/2014,10,15259.89
D,6/11/2014,11,15609.29
D,6/11/2014,12,15795.82
D,6/11/2014,13,15880.78
D,6/11/2014,14,15969.6
D,6/11/2014,15,15867.18
D,6/11/2014,16,15800.87
D,6/11/2014,17,15731.58
D,6/11/2014,18,15656.44
D,6/11/2014,19,15377.75
D,6/11/2014,20,15172.21
D,6/11/2014,21,15301.66
D,6/11/2014,22,14791.19
D,6/11/2014,23,13387.25
D,6/11/2014,24,11973.2
D,6/12/2014,1,11208.89
D,6/12/2014,2,11184.09
D,6/12/2014,3,10943.64
D,6/12/2014,4,10860.34
D,6/12/2014,5,11078.43
D,6/12/2014,6,11599.82
D,6/12/2014,7,12819.74
D,6/12/2014,8,14117.75
D,6/12/2014,9,14728.93
D,6/12/2014,10,15155.22
D,6/12/2014,11,15510.82
D,6/12/2014,12,15725.6
D,6/12/2014,13,15788.88
D,6/12/2014,14,15859.38
D,6/12/2014,15,15769.18
D,6/12/2014,16,15685.04
D,6/12/2014,17,15683.07
D,6/12/2014,18,15672.18
D,6/12/2014,19,15533
D,6/12/2014,20,15443.5
D,6/12/2014,21,15549.34
D,6/12/2014,22,14906.16
D,6/12/2014,23,13535.45
D,6/12/2014,24,12185.33
D,6/13/2014,1,11325.97
D,6/13/2014,2,11288.6
D,6/13/2014,3,11146.7
D,6/13/2014,4,11269.67
D,6/13/2014,5,11204.81
D,6/13/2014,6,11543.45
D,6/13/2014,7,12869.11
D,6/13/2014,8,14343.56
D,6/13/2014,9,15089.61
D,6/13/2014,10,15534.9
D,6/13/2014,11,15898.5
D,6/13/2014,12,16141.74
D,6/13/2014,13,16048.33
D,6/13/2014,14,16049.92
D,6/13/2014,15,15980.76
D,6/13/2014,16,15848.67
D,6/13/2014,17,15790.94
D,6/13/2014,18,15739.22
D,6/13/2014,19,15466.18
D,6/13/2014,20,15216.18
D,6/13/2014,21,15179.98
D,6/13/2014,22,14647.11
D,6/13/2014,23,13522.63
D,6/13/2014,24,12258.16
D,6/14/2014,1,11291.85
D,6/14/2014,2,10847.77
D,6/14/2014,3,10538.3
D,6/14/2014,4,10386.22
D,6/14/2014,5,10394.95
D,6/14/2014,6,10568.7
D,6/14/2014,7,10917.45
D,6/14/2014,8,11895.87
D,6/14/2014,9,13056.39
D,6/14/2014,10,13909.55
D,6/14/2014,11,14387.82
D,6/14/2014,12,14565.24
D,6/14/2014,13,14549.41
D,6/14/2014,14,14501.65
D,6/14/2014,15,14465.89
D,6/14/2014,16,14426.3
D,6/14/2014,17,14446.75
D,6/14/2014,18,14504.06
D,6/14/2014,19,14384.33
D,6/14/2014,20,14083.22
D,6/14/2014,21,14041.73
D,6/14/2014,22,13859.87
D,6/14/2014,23,12854.12
D,6/14/2014,24,11679.79
D,6/15/2014,1,10702.85
D,6/15/2014,2,10343.68
D,6/15/2014,3,10235.45
D,6/15/2014,4,10047.07
D,6/15/2014,5,10232.87
D,6/15/2014,6,10182.39
D,6/15/2014,7,10555.48
D,6/15/2014,8,10941.1
D,6/15/2014,9,11695.2
D,6/15/2014,10,12460.11
D,6/15/2014,11,12928.23
D,6/15/2014,12,13212.02
D,6/15/2014,13,13361.33
D,6/15/2014,14,13435.88
D,6/15/2014,15,13560.89
D,6/15/2014,16,13796.72
D,6/15/2014,17,14148.33
D,6/15/2014,18,14488.39
D,6/15/2014,19,14584.68
D,6/15/2014,20,14461
D,6/15/2014,21,14716.32
D,6/15/2014,22,14543.57
D,6/15/2014,23,13260.45
D,6/15/2014,24,11907.2
D,6/16/2014,1,10915.31
D,6/16/2014,2,10835.7
D,6/16/2014,3,10552.32
D,6/16/2014,4,10451.35
D,6/16/2014,5,10684.69
D,6/16/2014,6,11073.68
D,6/16/2014,7,12417.1
D,6/16/2014,8,13952.66
D,6/16/2014,9,14837.12
D,6/16/2014,10,15418.42
D,6/16/2014,11,15911.84
D,6/16/2014,12,16224.74
D,6/16/2014,13,16313.83
D,6/16/2014,14,16643.76
D,6/16/2014,15,16848.63
D,6/16/2014,16,17046.73
D,6/16/2014,17,17285.45
D,6/16/2014,18,17362.63
D,6/16/2014,19,17036.99
D,6/16/2014,20,16524.61
D,6/16/2014,21,16383.5
D,6/16/2014,22,15853.01
D,6/16/2014,23,14262.89
D,6/16/2014,24,12706.76
D,6/17/2014,1,11640.04
D,6/17/2014,2,11453.03
D,6/17/2014,3,11397.36
D,6/17/2014,4,11389.12
D,6/17/2014,5,11586.43
D,6/17/2014,6,12081.21
D,6/17/2014,7,13555.5
D,6/17/2014,8,14666.5
D,6/17/2014,9,15531.66
D,6/17/2014,10,16248.85
D,6/17/2014,11,17080.14
D,6/17/2014,12,17770.59
D,6/17/2014,13,18301.81
D,6/17/2014,14,18854.56
D,6/17/2014,15,19307.1
D,6/17/2014,16,19705.46
D,6/17/2014,17,20005.34
D,6/17/2014,18,20070.39
D,6/17/2014,19,19757.32
D,6/17/2014,20,19351.45
D,6/17/2014,21,19258.52
D,6/17/2014,22,18578.3
D,6/17/2014,23,16741.86
D,6/17/2014,24,14879.16
D,6/18/2014,1,13871.86
D,6/18/2014,2,13561.46
D,6/18/2014,3,13626.5
D,6/18/2014,4,13544.89
D,6/18/2014,5,13658.24
D,6/18/2014,6,14057.74
D,6/18/2014,7,15162.88
D,6/18/2014,8,16590.74
D,6/18/2014,9,17964.88
D,6/18/2014,10,18860.43
D,6/18/2014,11,19262.38
D,6/18/2014,12,19656.36
D,6/18/2014,13,19880.19
D,6/18/2014,14,20189.11
D,6/18/2014,15,20370.16
D,6/18/2014,16,20484.61
D,6/18/2014,17,20631.59
D,6/18/2014,18,20515.92
D,6/18/2014,19,20053.28
D,6/18/2014,20,19455.24
D,6/18/2014,21,19153.4
D,6/18/2014,22,18540.35
D,6/18/2014,23,16749.68
D,6/18/2014,24,14939.73
D,6/19/2014,1,14049.23
D,6/19/2014,2,13582.82
D,6/19/2014,3,13331.8
D,6/19/2014,4,13066.91
D,6/19/2014,5,13152.06
D,6/19/2014,6,13459.13
D,6/19/2014,7,14429.92
D,6/19/2014,8,15834.56
D,6/19/2014,9,16518.28
D,6/19/2014,10,16968.55
D,6/19/2014,11,17502.26
D,6/19/2014,12,17917.22
D,6/19/2014,13,18150.14
D,6/19/2014,14,18476.81
D,6/19/2014,15,18653.65
D,6/19/2014,16,18782.17
D,6/19/2014,17,18957.27
D,6/19/2014,18,18906.35
D,6/19/2014,19,18471.4
D,6/19/2014,20,17794.62
D,6/19/2014,21,17301.09
D,6/19/2014,22,16751.6
D,6/19/2014,23,15086.72
D,6/19/2014,24,13445.19
D,6/20/2014,1,12311.35
D,6/20/2014,2,11299.76
D,6/20/2014,3,11269.16
D,6/20/2014,4,11164.63
D,6/20/2014,5,11254.46
D,6/20/2014,6,11628.41
D,6/20/2014,7,12779.53
D,6/20/2014,8,14225.87
D,6/20/2014,9,15152.59
D,6/20/2014,10,15728.32
D,6/20/2014,11,16075.75
D,6/20/2014,12,16287.44
D,6/20/2014,13,16353.31
D,6/20/2014,14,16520.4
D,6/20/2014,15,16559.06
D,6/20/2014,16,16560.59
D,6/20/2014,17,16586.45
D,6/20/2014,18,16406.13
D,6/20/2014,19,15888.8
D,6/20/2014,20,15371.27
D,6/20/2014,21,15168.08
D,6/20/2014,22,14871.92
D,6/20/2014,23,13679.93
D,6/20/2014,24,12316.31
D,6/21/2014,1,11367.24
D,6/21/2014,2,11062.96
D,6/21/2014,3,10722.78
D,6/21/2014,4,10738.7
D,6/21/2014,5,10734.73
D,6/21/2014,6,10768.68
D,6/21/2014,7,11035.17
D,6/21/2014,8,11612.89
D,6/21/2014,9,12644.97
D,6/21/2014,10,13391.16
D,6/21/2014,11,13837.86
D,6/21/2014,12,14012.97
D,6/21/2014,13,14085.75
D,6/21/2014,14,14073
D,6/21/2014,15,14080.23
D,6/21/2014,16,14141.48
D,6/21/2014,17,14287.3
D,6/21/2014,18,14431.92
D,6/21/2014,19,14359.51
D,6/21/2014,20,14085.76
D,6/21/2014,21,14075.61
D,6/21/2014,22,13958.85
D,6/21/2014,23,13006.49
D,6/21/2014,24,11867.39
D,6/22/2014,1,10912.9
D,6/22/2014,2,10955.93
D,6/22/2014,3,10755.74
D,6/22/2014,4,10548.8
D,6/22/2014,5,10454.05
D,6/22/2014,6,10577.91
D,6/22/2014,7,10772.79
D,6/22/2014,8,11200.67
D,6/22/2014,9,12038.7
D,6/22/2014,10,12643.16
D,6/22/2014,11,13230.78
D,6/22/2014,12,13641.74
D,6/22/2014,13,13878.92
D,6/22/2014,14,13919.89
D,6/22/2014,15,13926.79
D,6/22/2014,16,14064.06
D,6/22/2014,17,14371.31
D,6/22/2014,18,14755.49
D,6/22/2014,19,14827.9
D,6/22/2014,20,14640.16
D,6/22/2014,21,14668.77
D,6/22/2014,22,14477.45
D,6/22/2014,23,13255.63
D,6/22/2014,24,11931.08
D,6/23/2014,1,11027.78
D,6/23/2014,2,11131.97
D,6/23/2014,3,11202.93
D,6/23/2014,4,11373.48
D,6/23/2014,5,11431.45
D,6/23/2014,6,11468.67
D,6/23/2014,7,12790.03
D,6/23/2014,8,13986.55
D,6/23/2014,9,15017.16
D,6/23/2014,10,15762.75
D,6/23/2014,11,16420.1
D,6/23/2014,12,16877.52
D,6/23/2014,13,17160.84
D,6/23/2014,14,17512.04
D,6/23/2014,15,17627.77
D,6/23/2014,16,17683.06
